Name,Address,Location,section,Role,page_num,nom_classification,is_provincia,provincia_town,geocoding_tier,match_confidence,match_note,nominatim_query,nominatim_flagged,matched_lat,matched_lon
Piazza Davide,,Dolo,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite) generi di Monòpolio dello Stato,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Novello Armando,,Dolo,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite) generi di Monòpolio dello Stato,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Gottardò Giuseppino,,Dolo,COMMERCIO E INDUSTRIA,Tabacchi (Rivendite) generi di Monòpolio dello Stato,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Teatro So,,Dolo,COMMERCIO E INDUSTRIA,Teatri e cinematografi,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Biale,,Dolo,COMMERCIO E INDUSTRIA,Teatri e cinematografi,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Salo Teatro Moron,,Dolo,COMMERCIO E INDUSTRIA,Teatri e cinematografi,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Cinema Modernissimo,,Dolo,COMMERCIO E INDUSTRIA,Teatri e cinematografi,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Cinema Italiano,,Dolo,COMMERCIO E INDUSTRIA,Teatri e cinematografi,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Cinema Teatro Ambrosano,,Dolo,COMMERCIO E INDUSTRIA,Teatri e cinematografi,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Galante Sorelle,,Dolo,COMMERCIO E INDUSTRIA,Terraglie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Vìn Mazzini,,Dolo,COMMERCIO E INDUSTRIA,Terraglie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Mianiren Mario,,Dolo,COMMERCIO E INDUSTRIA,Terraglie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Moriello F.ll.n.,,Dolo,COMMERCIO E INDUSTRIA,Tipografie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Aghitto Vittorio,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Basasi Elena,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Rìpartello Anmail,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Bettini Giovannaì,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Carava Aldio,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Zorzan Nerò,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Nog Carama Ada,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Ubaldo Ligni,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Fravetto Augustera,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Baldanla Domeniggi,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Frìson Miara,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Gardellin Giu.io,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Gottardov Giusspinan,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Igova Edda,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Marachin Angelo,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Martiglioni Giuseppino,,Dolo,COMMERCIO E INDUSTRIA,Trattorie e osterie,521,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Novello Giuseppe,,Dolo,COMMERCIO E INDUSTRIA,Trebbiaitrici (Noleggio),522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Donà Giovanni,,Dolo,COMMERCIO E INDUSTRIA,Trebbiaitrici (Noleggio),522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Fadelli F.lli fu Paolo,,Dolo,COMMERCIO E INDUSTRIA,Uova (Ingrosso),522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Galante Sorelle,,Dolo,COMMERCIO E INDUSTRIA,Vetri e specchi,522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Piva Alhano,,Dolo,COMMERCIO E INDUSTRIA,Vetri e specchi,522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Celi Ernesto,,Dolo,COMMERCIO E INDUSTRIA,Vetri e specchi,522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Leverato Umberto,,Dolo,COMMERCIO E INDUSTRIA,"Vini (Negozianti, Produttori)",522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Parpaiola Giovanni,,Dolo,COMMERCIO E INDUSTRIA,"Vini (Negozianti, Produttori)",522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Leverato Angelo fu Giuseppe,,Dolo,COMMERCIO E INDUSTRIA,"Vini (Negozianti, Produttori)",522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Fermolaio Silvio fu Giovanni,,Dolo,COMMERCIO E INDUSTRIA,"Vini (Negozianti, Produttori)",522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Cazzagon Francesco,,Dolo,COMMERCIO E INDUSTRIA,Zoccolifici,522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Sorato A. delia,,Dolo,COMMERCIO E INDUSTRIA,Zoccolifici,522,outside_venice,True,dolo,7a,centroid_direct,No address — centroid for dolo,,False,45.421,12.0941
Novello Luigia,,Annone Veneto,COMMERCIO E INDUSTRIA,Trebbbiatori,523,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Terrin Pietro,,Annone Veneto,COMMERCIO E INDUSTRIA,Trebbbiatori,523,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Francesc Attilio,,Annone Veneto,COMMERCIO E INDUSTRIA,Trebbbiatori,523,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Colussi Eu. genio,,Annone Veneto,COMMERCIO E INDUSTRIA,Vini,523,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Ditadi Giovanni,Via Pecora,Annone Veneto,COMMERCIO E INDUSTRIA,Zoooclii,523,outside_venice,True,annone veneto,7b,centroid_nominatim_failed,Nominatim failed — centroid for annone veneto,"Via Pecora, Annone Veneto, Italy",False,45.7944,12.6829
Basso Arturo,,Annone Veneto,COMMERCIO E INDUSTRIA,Zoooclii,523,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Baldù Beppino,,Annone Veneto,COMMERCIO E INDUSTRIA,Zoooclii,523,outside_venice,True,annone veneto,7a,centroid_direct,No address — centroid for annone veneto,,False,45.7944,12.6829
Giuseppe Tamai,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Sindaco,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Manfra Alberto,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Segretario Comunale,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Cassa di Risparmio di San Donà di Piave,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Esattoria Comunale,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
De Re Dr. Messerulo,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Ufficio Sanitario,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Duse Pia,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Bizin Elvira,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Gramatica Guberti Angela,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Ghezzi Molinari Regina,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Rossi Bodellini Maria,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Alfeo Bonotto,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Bozzo Alba,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Silvestri Eugenia,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Marcolin Maria,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Maestre elementari,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Gestita dalla Ditta A. Pellegrini di Roncade,,Fossalta Di Piave,UFFICI AMMINISTRATIVI,Imposta Consumo,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Venezia,,Fossalta Di Piave,UFFICI PUBBLICI,Tribunale,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
S. Donà di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Pretura,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Camin Lorenzo,,Fossalta Di Piave,UFFICI PUBBLICI,Conciliatore,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Venezia,,Fossalta Di Piave,UFFICI PUBBLICI,Ufficio di P. S.,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Noventa di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Carabinieri,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Venezia,,Fossalta Di Piave,UFFICI PUBBLICI,Ufficio Ipoteche,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
S. Donà di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Ufficio Registro,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
San Donà di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Agenzia Imposte,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Fossalta di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Ufficio Postale,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Fossalta di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Ufficio Telegrafico,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Fossalta di Piave,,Fossalta Di Piave,UFFICI PUBBLICI,Telefono Pubblico,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Giacomello don Antonio,,Fossalta Di Piave,UFFICI PUBBLICI,Parroco,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Comune,,Fossalta Di Piave,ISTITUZIONI,"Servizio sanitario veterinario, ",523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Asilo (G. Pascoli),,Fossalta Di Piave,ISTITUZIONI,Sale di trattamento,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Italia,,Fossalta Di Piave,ISTITUZIONI,Cinema,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Gasior dr. Ferdinando,,Fossalta Di Piave,PROFESSIONISTI,Farmacisti,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
De Re dott. Alessandro,,Fossalta Di Piave,PROFESSIONISTI,Medici,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Panciera Benedetto,,Fossalta Di Piave,PROFESSIONISTI,Ingegneri,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Penzo Eutilia,,Fossalta Di Piave,PROFESSIONISTI,Ostetriche,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
D'Arvanzo dott. Antonio,,Fossalta Di Piave,PROFESSIONISTI,Veterinario,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Ferrari Fratelli,S. Dona di Piave,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Acque gazzose e seltz (Fabbriche),523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Giurtoi Luigi,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Agenzia compra-vendita immobili,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Rocchi Dante,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Articoli casalinghi,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
S.A.C.E.,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Articoli casalinghi,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Cancian Gi. rolano,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Automobili (Garage e noleggio),523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Lucchetti Guglielmo,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Bandei e ottomani,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Furlan Stefano,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Barbieri,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Mazzonetto Antonio,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Barbieri,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Molln Angela,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Barbieri,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Tomini Antonio,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Barche (Noleggiatori),523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Rossetto F.lli,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Bestiame (Commercio),523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Camin Umberto,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Camin Angelo,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Giahrado Luigi,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Girotto Emilia,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Tomà Rosa,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Segnolin Alba,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Minetto Egidio,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Prata Erminia,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
 Tomà Rosa,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biade,523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
Cancian Girolano,,Fossalta Di Piave,COMMERCIO E INDUSTRIA,Biciclette (Vendita e riparazione),523,outside_venice,True,fossalta di piave,7a,centroid_direct,No address — centroid for fossalta di piave,,False,45.6461,12.5063
