Name,Address,Location,Category,Role,Profession,Additional Info,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier,Journal,is_provincia,matched_parish,matched_sestiere,matched_lett,all_doors
Castellani Federico,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Fantin Gino,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Fugagnollo Ugo,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Farinati Nino,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Gavagnin Danilo,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Lunardi Tullio,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Malenza Arrigo,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Mariotti Deho,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Minazzi Alberto,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Mirabello Mario,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Motta Enrico,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Nordio Mario,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Nofo Mgada,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Agenzia Nazionale Stampa Associata,Elenco dei giornalisti professionisti de « Il Gazzettino »,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Marino Bon.,"S. Salvador, Palazzo Faccanon",,,IL GAZZETTINO,Segretario,,101,page_101_semantic.csv,other,,,,San Salvador,False,"Manually geocoded via Nominatim lookup: S. Salvador, Palazzo Faccanon",,no_civic_number,inside_venice,"Palazzo Faccanon, Venezia, Italy",False,45.4368846,12.3361736,manual_nominatim,9,,,,,,
Gatto Arturo,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,Presidente,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Troneon avv. Mario,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,Segretario,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Pase Giuseppe,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Pesante M. Maria,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Ramot Bruno,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Ravazzolo Walter,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Scarpa Giobatta,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Toffoletti Antonio,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Toniolo Anna,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Torresin Augusto,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,collaboratore,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Viviani Carlo,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Wulten Oscar,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Zuffellato Guido,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Battaggia Giulio,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Fassio Anneris,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Gherro Anna,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Lotti Piero,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Specchia Gino,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Korompay Francesco,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Da Venezia Mario,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,praticante giornalista,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Galimberti Carlo,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,praticante giornalista,101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Da Ponte Marco,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Belluno), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Rigamo Rosario,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Padova), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Ventura Bruno,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Padova), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Rossoni Tommaso,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Padova), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, San Lio, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Zanessini Achille,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Treviso), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Susai Gino,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Trento), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Scorza Elio,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Trento),; collaboratore",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Cojutti G. Maria,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Udine), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Ermacora Chino,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Udine), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Piccolo Antonio,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Udine), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Conciini Lodovico,San Lio. calle delle Bande,,,ASSOCIAZIONE REGIONALE VENETA PER LA TUTELA DELLE VITTIME DEL FASCISMO,aderenti all’ « A.P.P.I.A. » di Milano,"Redazione de «Il Gazzettino» nelle province (Conegliano), ",101,page_101_semantic.csv,other,,,CASTELLO,,True,Manually geocoded via Nominatim lookup: San Lio. calle delle Bande,,no_civic_number,inside_venice,"Calle delle Bande, Venezia, Italy",False,45.4354,12.3387,manual_nominatim,9,,,,,,
Maffone Rita,Via Roma,Carole,,,Farmacista,",",114,page_114_semantic.csv,professionisti,,,,,False,Manually geocoded via Nominatim lookup: Via Roma,False,no_civic_number,inside_venice,,False,45.4923,12.2359,manual_nominatim,9,,,,,,
Moretto Lejola,Via Roma,S. Stino Livenzu,,,Farmacista,",",114,page_114_semantic.csv,professionisti,,,,,False,Manually geocoded via Nominatim lookup: Via Roma,False,no_civic_number,inside_venice,,False,45.4923,12.2359,manual_nominatim,9,,,,,,
Rigobelli Mori Maria,Via Roma,Strà,,,Farmacista,",",114,page_114_semantic.csv,professionisti,,,,,False,Manually geocoded via Nominatim lookup: Via Roma,False,no_civic_number,inside_venice,,False,45.4923,12.2359,manual_nominatim,9,,,,,,
Trivellato Celio,Via Roma,S. Donà di Piave,,,Farmacista,",",114,page_114_semantic.csv,professionisti,,,,,False,Manually geocoded via Nominatim lookup: Via Roma,False,no_civic_number,inside_venice,,False,45.4923,12.2359,manual_nominatim,9,,,,,,
Zuccella Alessandro,Via Roma,Cavatazere,,,Farmacista,",",114,page_114_semantic.csv,professionisti,,,,,False,Manually geocoded via Nominatim lookup: Via Roma,False,no_civic_number,inside_venice,,False,45.4923,12.2359,manual_nominatim,9,,,,,,
Faroni Ant., Cannaregio 3051, Burro e Conserve,,,,Formaggio,140,page_140_semantic.csv,industria,,,,,False,"Recovered from Category, geocoded via Nominatim:  Cannaregio 3051, Venezia, Italia",False,no_civic_number,inside_venice,,False,45.4438257,12.3270367,category_address_recovery,10,,,,,,
"duse."" Fornitura completo MOBILI e ACCESSORI per UFFICIO""","Via XXII Marzo, 2288",VENEZIA,LA VELOCE..,,,Deposito di VENEZIA,152,page_152_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
dusc,"Via XXII Marzo, 2288",VENEZIA,Macchine per scrivere,,,"Occasioni, Cambi, Ricostruzioni, Noleggi",166,page_166_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,,False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
SCHEDEARI - MOBILI PER UFFICIO - MACCHINE CONTABILI,"Via XXII Marzo, 2288",Venezia,Cicli e Motocicli,,,Telefono 2.5-889,184,page_184_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",,no_civic_number,inside_venice,,False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Superarco,Cannaregio 4726, V. B. di Vicentini dr. ing. Bruno,,,,"Cannaregio, , | Elettrodi",199,page_199_semantic.csv,industria,,,,,False,"Recovered from Category, geocoded via Nominatim: Cannaregio 4726, Venezia, Italia",False,no_civic_number,inside_venice,,False,45.4438257,12.3270367,category_address_recovery,10,,,,,,
d’Duse,"Via XXII Marzo, 2288",Venezia,Forniture complete mobili e accessori per ufficio,,,Telefono 2-589,229,page_229_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
“d u s e” OFFICINA RIPARAZION MACCHINE PER SCRIVERE,"Via XXII Marzo, 2288",Venezia,Salumi (negozi),,,Ristoranti,285,page_285_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,,False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Gagginio Nino,Campo S. Stefano,Campalto,Macchine per scrivere,,,Ristoranti,287,page_287_semantic.csv,industria,,,,Santo Stefano,False,Manually geocoded via Nominatim lookup: Campo S. Stefano,,no_civic_number,inside_venice,,False,45.4328097,12.3300846,manual_nominatim,9,,,,,,
Cerleio Giovanni,"S. Filippo e Giacomo, 4275",Malcontenta,Sartorie e confezioni per uomo,,,",",288,page_288_semantic.csv,industria,4275.0,,CASTELLO,San Giacomo dell'Orio,False,"Sestiere resolved from 'S. Filippo e Giacomo, 4275' → CASTELLO. n_civ direct match.",False,number_not_in_reference,inside_venice,"Chiesa di San Filippo e Giacomo, Venezia, Italy",False,45.43505372276994,12.341324404654957,nciv_direct_sestiere_patched,1b,,,,,,
duse,"Via XXII Marzo, 2288",VENEZIA,Trasporti fluviali,,,OFFICINA RIPARAZIONI MACCHINE PER SCRIVERE,303,page_303_semantic.csv,industria,,,,,False,"Manually geocoded via Nominatim lookup: Via XXII Marzo, 2288",False,no_civic_number,inside_venice,"Via XXII Marzo, Venezia, Italy",False,45.4328825,12.3341704,manual_nominatim,9,,,,,,
Pilot Bona,Riva dei Sette Martiri,Alberoni,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,,,,,False,Manually geocoded via Nominatim lookup: Riva dei Sette Martiri,False,no_civic_number,inside_venice,,False,45.4310715,12.352603,manual_nominatim,9,,,,,,
Piovesan Ampelio,S. Marco 3965,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,3965,,SAN MARCO,,False,"num=3965, sestiere=SAN MARCO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, San Marco, Venezia, Italy",False,45.435287008559754,12.332756303212175,exact_sestiere_direct,1,,,San Luca,SAN MARCO,,
Piotti Francesco,S. Marco 3709,S. Marco,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,3709,,SAN MARCO,,False,"num=3709, sestiere=SAN MARCO (direct), no letter match; used first of 2 variants",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, San Marco, Venezia, Italy",False,45.43489032389409,12.333084540887173,approximate_sestiere_first_variant_direct,3,,,Santa Maria Zobenigo,SAN MARCO,,"[{""lett"": """", ""lat"": 45.43489, ""lon"": 12.333085}, {""lett"": """", ""lat"": 45.43489, ""lon"": 12.333085}]"
Polo Pietro,S. Polo 250,S. Polo,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,250,,SAN POLO,,False,"num=250, sestiere=SAN POLO (direct), single door",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, San Polo, Venezia, Italy",False,45.4392300150504,12.334327255441025,exact_sestiere_direct,1,,,San Silvestro,SAN POLO,,
Pontini Domenico,Cann. 1268,Cann.,Trattorie,,,Torroni,309,page_309_semantic.csv,industria,1268,,CANNAREGIO,,False,"num=1268, sestiere=CANNAREGIO (direct), no letter match; used first of 2 variants",False,no_civic_number,inside_venice,"Riva dei Sette Martiri, Cannaregio, Venezia, Italy",False,45.4419486112892,12.326146886152046,approximate_sestiere_first_variant_direct,3,,,San Geremia,CANNAREGIO,,"[{""lett"": """", ""lat"": 45.441949, ""lon"": 12.326147}, {""lett"": """", ""lat"": 45.44401, ""lon"": 12.325302}]"
