Name,Address,Location,Category,Role,Profession,Additional Info,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,match_note,location_cleaned,fail_reason,nom_classification,nominatim_query,nominatim_flagged,matched_lat,matched_lon,match_confidence,geocoding_tier
Tagliapietra don Francesco,SANTA MARIA DEGLI ANGELI,S. MARIA ASSUNTA,,Arciprete,,Edificata nel 639. Fu cattedrale fino al 1818.,,,92,page_92_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Ferretto don Luigi,SANTA MARIA DEGLI ANGELI,S. Maria ad Nives (Lio Picolo),,Cappellano-curato,,Abitanti 410,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Spolaor don Emilio,SANTA MARIA DEGLI ANGELI,S. Maria Elisabetta,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Giorda don Angelo,SANTA MARIA DEGLI ANGELI,Mazzorbo,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Pasquini don Giuseppe,SANTA MARIA DEGLI ANGELI,Tre Pallade (Portograndi),,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Petuggia don Giuseppe,SANTA MARIA DEGLI ANGELI,Ca' Cattoni,,Vicario parrocchiale,,Parrocchia unita a quella di Carole,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Scattolin don Carlo,SANTA MARIA DEGLI ANGELI,San’ Miolvela del Quarto,,Parroco,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
De Felice don Luigi,SANTA MARIA DEGLI ANGELI,Torre di Fine,,Curato,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Voltolina don Roberto,SANTA MARIA DEGLI ANGELI,Stretti,,Curato,,Edificata nel 639. Fu cattedrale fino al 1818.,,,93,page_93_semantic.csv,religious,,,,,False,"Nominatim failed: query=Chiesa di Santa Maria degli Angeli, Venezia, Italy | type=place_of_worship class=amenity",,no_civic_number,inside_venice,"Chiesa di Santa Maria degli Angeli, Venezia, Italy",False,,,nominatim_failed,
Marcato don Giovanni,FAMIGLIE RELIGIOSE MASCHILI,Jeolo,,Cavazzucherina,Parroco,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Speronello don Fiorino,FAMIGLIE RELIGIOSE MASCHILI,Sorbano,,Arciprete,Torcello,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Mutto don Romeo,FAMIGLIE RELIGIOSE MASCHILI,Campalto,,Arciprete,SS. GERVASIO E PROTASIO,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Capoia don Mario,FAMIGLIE RELIGIOSE MASCHILI,Marocco,,Curato Autonomo,SANTA MARIA DEL CARMINE,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Barbato don Desiderio,FAMIGLIE RELIGIOSE MASCHILI,Malcontenta,,Parroco,Torcello,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Zorzi don Gedeone,FAMIGLIE RELIGIOSE MASCHILI,Oriago,,Arciprete,Torcello,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Carretta dott. don Angelo,FAMIGLIE RELIGIOSE MASCHILI,Trevignano,,Parroco,Torcello,",",,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
P. D. Martino Ghiglione,FAMIGLIE RELIGIOSE MASCHILI,Grisoleara,,Superiore,Benedettini,Dipendenti Abbazia di S. Maria di Praglia (Padova). Curia Generalizia: Subiaco (Roma) - Protocollino di S. Scolastica. | isola di S. Giorgio,,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
P. Uluhogian rev. dott. comun. Serapione,FAMIGLIE RELIGIOSE MASCHILI,Grisoleara,,Abate generale,Mechitaristi,Tipografia propria. Officiano la Chiesa di Santa Croce presso il ponte dei Ferali a San Giuliano. Hanno pure un collegio per l'educazione della gioventù armena in parrocchia di S. Maria del Carmelo. | isola di S. Lazzaro,,,94,page_94_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
M. R. P. Girolamo Serafin O. F. M.,San Francesco della Vigna,Grisoleara,,Residenza del Provinciale,Frati Minori,"Curia Generalizia. Roma, via Merulana, 124.",,,94,page_94_semantic.csv,religious,,,,,False,"Nominatim failed: query=Chiesa di San Francesco della Vigna, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Francesco della Vigna, Venezia, Italy",False,,,nominatim_failed,
P. Luigi Maria Alba,San Francesco della Vigna,Grisoleara,,Priore,Servi di Maria,"Curia generalizia: Roma, via San Marcello n. 20. | S. Elena",,,94,page_94_semantic.csv,religious,,,,,False,"Nominatim failed: query=Chiesa di San Francesco della Vigna, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Francesco della Vigna, Venezia, Italy",False,,,nominatim_failed,
P. Vincenzo da Magedris,Giudecca,Grisoleara,,Residenza del Provinciale,Minori Cappuccini,"Hanno l'uff. spirituale dell'Ospredale Civile, dell'Ospedale S. Marco, dell'Ospedale delle Grazie, della Pia Casa di Rico.",,,94,page_94_semantic.csv,religious,,,GIUDECCA,,False,"Nominatim failed: query=Giudecca, Venezia, Italy | type=island class=place",,no_civic_number,inside_venice,"Giudecca, Venezia, Italy",False,,,nominatim_failed,
Rettore: P. Ernesto Rizzi S. J.,"General Curia: Roma, Borgo S. Spirito 5",Istituto Padri Camilliani,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
P. Domenico Fenucchi,"General Curia: Roma, Borgo S. Spirito 5",,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Don Carlo Sterpi,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32","Founder: Don Luigi Orione, Headquarters: Tortona (Piemonte)",,Superiore Generale,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
cav. don Luigi Piccardo,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32","Founder: Don Luigi Orione, Headquarters: Tortona (Piemonte)",,Direttore,Torcello,Amministrazione dello Comune di Assistenza di Venezia,,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Don Giuseppe Callegaro,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32","Founder: Don Luigi Orione, Headquarters: Tortona (Piemonte)",,Direttore,Scuole di Avviamento Professionale tipo industriale,"Istituto Artigianelli S. Girolamo Emiliani, Venezia",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Don Renato,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32","Founder: Don Luigi Orione, Headquarters: Tortona (Piemonte)",,Direttore,Scuole Elementari,"Scuole professionali di avviamento industriale per allievi fabbri-meccanici, | Istituto Beato Meschin Daniele Manin",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Francesco Malin,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32","Founder: Don Luigi Orione, Headquarters: Tortona (Piemonte)",,direttore,Torcello,Patronato Pio IX,,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
P. Giovanni Zuccolo,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32",,,Preposito Generale,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Ancelle Missionarie,"Residenza del Rettore Maggiore: Torino, via Cottolengo, 32",S. Cristoforo,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,"Nominatim failed: query=Chiesa di San Cristoforo, Venezia, Italy | type=place_of_worship class=amenity",,no_civic_number,inside_venice,"Chiesa di San Cristoforo, Venezia, Italy",False,,,nominatim_failed,
Ancelle della Carità,Casa di cura a San Cassiano,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,San Cassiano,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Canossiane,Casa di cura a San Cassiano,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"con convitto per alunne delle elementari e magistrali, | Casa principale a S. Alvise",,,95,page_95_semantic.csv,religious,,,,San Cassiano,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Case filiali,Casa di cura a San Cassiano,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"con convitto per alunne delle magistrali, | Eremite",,,95,page_95_semantic.csv,religious,,,,San Cassiano,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Case filiali,Casa di cura a San Cassiano,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,S. Antonino,,,95,page_95_semantic.csv,religious,,,,San Cassiano,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Istituto dell'Infanzia Abbandonata,Isola della Giudecca,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,GIUDECCA,,False,"Nominatim failed: query=Isola della Giudecca, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Isola della Giudecca, Venezia, Italy",False,,,nominatim_failed,
Istituto dell'Infanzia Abbandonata,Isola della Giudecca,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,Malamocco,,,95,page_95_semantic.csv,religious,,,GIUDECCA,,False,"Nominatim failed: query=Isola della Giudecca, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Isola della Giudecca, Venezia, Italy",False,,,nominatim_failed,
Carmelitane Scalze,San Alvise,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,"Nominatim failed: query=Chiesa di San Alvise, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Alvise, Venezia, Italy",False,,,nominatim_failed,
Clarisse Sacramentine,Clarisse della SS. Trinità,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,S. Chiara,,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Religiose del Sacro Cuore,Clarisse della SS. Trinità,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"Convitto per alunne nei vari corsi, | S. Geremia",,,95,page_95_semantic.csv,religious,,,,,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Suore Maestre di S. Dorotea,"Cannare,lo, Calle Chioveretta",FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"Convitto per alunne, scuole elementari e normali, ",,,95,page_95_semantic.csv,religious,,,CANNAREGIO,,False,"Nominatim failed: query=Calle Chioveretta, Cannaregio, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Calle Chioveretta, Cannaregio, Venezia, Italy",False,,,nominatim_failed,
Suore Maestre di S. Dorotea,Castello,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,CASTELLO,,False,"Nominatim failed: query=Castello, Venezia, Italy | type=neighbourhood class=place",,no_civic_number,inside_venice,"Castello, Venezia, Italy",False,,,nominatim_failed,
Suore Maestre di S. Dorotea,Castello,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,Murano,,,95,page_95_semantic.csv,religious,,,CASTELLO,,False,"Nominatim failed: query=Castello, Venezia, Italy | type=neighbourhood class=place",,no_civic_number,inside_venice,"Castello, Venezia, Italy",False,,,nominatim_failed,
Figlie di San Giuseppe,"Casa filiali: S. Giovanni Decollato, Zitelle Fond. Rizzi ai Tolentini",FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,"Nominatim failed: query=Chiesa di San Giovanni Decollato, Venezia, Italy | type=place_of_worship class=amenity",,no_civic_number,inside_venice,"Chiesa di San Giovanni Decollato, Venezia, Italy",False,,,nominatim_failed,
Collegio S. Giuseppe (palazzo Fiazcaglia),"ponte della Guerra, S. Maria Formosa",FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"con convitto e sozìte interne magistrali, ",,,95,page_95_semantic.csv,religious,,,,Santa Maria Formosa,False,"Nominatim failed: query=Ponte della Guerra, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Ponte della Guerra, Venezia, Italy",False,,,nominatim_failed,
Istituto Solesini,"ponte della Guerra, S. Maria Formosa",Terese,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,Santa Maria Formosa,False,"Nominatim failed: query=Ponte della Guerra, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Ponte della Guerra, Venezia, Italy",False,,,nominatim_failed,
Figlie di S. Giuseppe di Torino,"San Martolo, campiello Cercot",FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,,,False,"Nominatim failed: query=Campiello Cercot, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campiello Cercot, Venezia, Italy",False,,,nominatim_failed,
Suore di Carità di Nevers,"San Martolo, campiello Cercot",FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"Scuole interiori e oride, | Frari",,,95,page_95_semantic.csv,religious,,,,,False,"Nominatim failed: query=Campiello Cercot, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campiello Cercot, Venezia, Italy",False,,,nominatim_failed,
,Istituto S. M. dei Pisti. Bim Bartore e Penin-tenti: Casa padale della Giudecca,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,",",,,95,page_95_semantic.csv,religious,,,GIUDECCA,,False,"Nominatim failed: query=Casa padale della Giudecca, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Casa padale della Giudecca, Venezia, Italy",False,,,nominatim_failed,
,Istituto S. M. dei Pisti. Bim Bartore e Penin-tenti: Casa padale della Giudecca,FAMIGLIE RELIGIOSE FEMMINILI,,Pietro Apostolo,Torcello,"Istituto Chioita a S. Stefano, con convitto",,,95,page_95_semantic.csv,religious,,,GIUDECCA,,False,"Nominatim failed: query=Casa padale della Giudecca, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Casa padale della Giudecca, Venezia, Italy",False,,,nominatim_failed,
Suore Domenicane Imeldine,"Campo S. Maria dei Miracoli, S. Cristoforo, S. Maria del Giglio",FAMIGLIE RELIGIOSE FEMMINILI,,Casa madre,Torcello,",",,,96,page_96_semantic.csv,religious,,,,Santa Maria Zobenigo,False,"Nominatim failed: query=Campo Santa Maria dei Miracoli, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campo Santa Maria dei Miracoli, Venezia, Italy",False,,,nominatim_failed,
Piccole Figlie di S. Giuseppe,"Campo S. Maria dei Miracoli, S. Cristoforo, S. Maria del Giglio",Asilo Tre Ponti,,Pietro Apostolo,Torcello,",",,,96,page_96_semantic.csv,religious,,,,Santa Maria Zobenigo,False,"Nominatim failed: query=Campo Santa Maria dei Miracoli, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campo Santa Maria dei Miracoli, Venezia, Italy",False,,,nominatim_failed,
Ancelle di Gesù Bambino,"Campo S. Maria dei Miracoli, S. Cristoforo, S. Maria del Giglio",Istituto Silvestri ai Gesuiti,,Pietro Apostolo,Torcello,",",,,96,page_96_semantic.csv,religious,,,,Santa Maria Zobenigo,False,"Nominatim failed: query=Campo Santa Maria dei Miracoli, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campo Santa Maria dei Miracoli, Venezia, Italy",False,,,nominatim_failed,
Suore Figlie di Maria Ausiliatrice,"Campo S. Maria dei Miracoli, S. Cristoforo, S. Maria del Giglio",Istituto Castello; Casa Auxilium,,,Torcello,",",,,96,page_96_semantic.csv,religious,,,CASTELLO,Santa Maria Zobenigo,False,"Nominatim failed: query=Campo Santa Maria dei Miracoli, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Campo Santa Maria dei Miracoli, Venezia, Italy",False,,,nominatim_failed,
Suore Sacramentine,S. Pietro in Bosco,Oriago-Borbiago,,Pietro Apostolo,Torcello,",",,,96,page_96_semantic.csv,religious,,,,San Pietro,False,Nominatim failed: query=None | type=nan class=nan,,no_civic_number,inside_venice,,False,,,nominatim_failed,
Suore Salesie,S. Pietro in Bosco,S. Cassiano e Catecumeni,,Pietro Apostolo,Torcello,",",,,96,page_96_semantic.csv,religious,,,,San Pietro,False,"Nominatim failed: query=Chiesa di San Cassiano, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Cassiano, Venezia, Italy",False,,,nominatim_failed,
Sorelle dei Poveri,S. Pietro in Bosco,Istituto alla 'Ca di Dio,,Pietro Apostolo,Torcello,",",,,96,page_96_semantic.csv,religious,,,,San Pietro,False,"Nominatim failed: query=Chiesa di San Pietro in Bosco, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Pietro in Bosco, Venezia, Italy",False,,,nominatim_failed,
Suore Missionarie Francescane di Gemona,S. Pietro in Bosco,Alberoni,,Pietro Apostolo,Torcello,",",,,96,page_96_semantic.csv,religious,,,,San Pietro,False,"Nominatim failed: query=Chiesa di San Pietro in Bosco, Venezia, Italy | type=nan class=nan",,no_civic_number,inside_venice,"Chiesa di San Pietro in Bosco, Venezia, Italy",False,,,nominatim_failed,
