Name,Address,Location,Category,Role,Profession,Additional Info,Journal,Notes,Political Party,page_num,source_file,section,civic_num,civic_lett,sestiere_parsed,parish_parsed,sestiere_implied,matched_lat,matched_lon,matched_parish,matched_sestiere,matched_lett,all_doors,match_confidence,match_note,geocoding_tier,location_cleaned
Migliardi Comm,S. Marco 2812,,,,"Membro, ",,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Rapolla cav. uff. Dr. Nicola,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Bassi cav. uff. dr. Giuseppe,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Fadda cav. dr. Alessandro,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Gurione cav,S. Marco 2812,,,,"Membro, ",,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Gianquinto avv. Giovanni Battista,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Pierascca cav. Iginio,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Trevis­san Co. avv. Giuseppe,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Marangoni Avv. Giorgio,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Fumato Sig.ra Emma,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Masotti avv. Costantino,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Gasparni cav. Francesco,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Collussi dr. Gino,S. Marco 2812,,,Membro,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Ferigo Angelo,S. Marco 2812,,,Tässiere,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,2812.0,,SAN MARCO,,False,45.43191459467854,12.33047118627841,Santo Stefano,SAN MARCO,,,exact_sestiere_direct,"num=2812, sestiere=SAN MARCO (direct), single door",1,False
Capotito dr. Manlio,Rialto numero 199,,,Presidente,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Bruna dr. Gustavo,Rialto numero 199,,,Presidente di Sezione,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Rapolla dr. Nicola,Rialto numero 199,,,Presidente di Sezione,PROCURA DELLA REPUBBLICA,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Scandullari dr. Mario,Rialto numero 199,,,Giudice,Sezione I. Civile,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Miele dr. Almerico,Rialto numero 199,,,Giudice,Sezione I. Civile,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Minoi dr. Efrem,Rialto numero 199,,,Giudice,Sezione I. Civile,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Finocchiaro dr. Pietro,Rialto numero 199,,,Giudice,Sezione I. Civile,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
La Monaca dr. Giuseppe,Rialto numero 199,,,Giudice,Sezione I. Civile,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Cainesecchi dr. Gianfranco,Rialto numero 199,,,Giudice,Sezione I. Civile,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Accorra dr. Manfredi,Rialto numero 199,,,Giudice,Sezione Seconda Promiscu,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Folchi dr. Giuseppino,Rialto numero 199,,,Giudice,Sezione Seconda Promiscu,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Salemo dr. Francesco,Rialto numero 199,,,Giudice,Sezione Seconda Promiscu,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Vasari dr. Andrea,Rialto numero 199,,,Giudice,Sezione Seconda Promiscu,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Buchi dr. Antonio,Rialto numero 199,,,Giudice,Giudici terza sezione Penale,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Maroczi dr. Enrico,Rialto numero 199,,,Giudice,Giudici terza sezione Penale,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Baratro dr. Giovanni,Rialto numero 199,,,Giudice,Giudici terza sezione Penale,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Palminteri: dr. Cesare,Rialto numero 199,,,Giudice,Giudici terza sezione Penale,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Migliardi dr. Giovanni,Rialto numero 199,,,Consigliere,Ufficio Istruzione,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Cant dr. Luigi,Rialto numero 199,,,Giudice Istruttore,Ufficio Istruzione,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Zen dr. Augusto,Rialto numero 199,,,Giudice Istruttore e Giudice di Sorveglianza,Ufficio Istruzione,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Mautro dr. Pio,Rialto numero 199,,,Giudice Istruttore,Ufficio Istruzione,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Jacona Salvatore,Rialto numero 199,,,Cancelliere Capo,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Piu to Costantino,Rialto numero 199,,,Cancelliere di Sezione,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Bruccoliir Piet-ro,Rialto numero 199,,,Cancelliere di Sezione,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Testafferata Vincenzo L.,Rialto numero 199,,,Cancellie­re,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
De Vito Nicolo,Rialto numero 199,,,Cancellie­re,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Lionti Lido,Rialto numero 199,,,Cancellie­re,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Luccoli Sigfrido,Rialto numero 199,,,Can,Cancellieri,,,,,55,page_55_semantic.csv,government,199.0,,SAN POLO,,True,45.43919236791097,12.335370469330044,San Silvestro,SAN POLO,,,exact_sestiere_implied_from_landmark,"num=199, sestiere=SAN POLO (implied_from_landmark), single door",2,False
Baruberi cav. dr. Gino,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Procuratore,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Di Giacomo Coco Arduino,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Segretario,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Caramore Amedeo,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Impiegato di Segretaria,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Verde Giovanni,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Uscierie,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Moise dr. Amos,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Primo Pretore,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Udina dr. Ramiro,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Pretore,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Jandelli dr. Mario,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Pretore,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Ortolani dr. Bruno,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Pretore,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Fonte Basso dr. Alfonso,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Vice Pretore Onorario,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Lanza dr. Carlo,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Vice Pretore Onorario,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Finazzi dr. Dino,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Vice Pretore Onorario,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Risicca rag. Giuseppe,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Cancelliere Capo,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Tordodo Giovanni,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Primo Cancelliere,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Veluscek Antonio,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Cancelliere,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Bellemo rag. Bruno,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Cancelliere,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Martelli Quirino,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Cancelliere,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Bortolan rag. Antonio,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Cancelliere,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
Dal Vecchio rag Marcello,"Dorsoduro, Fondamenta delle Zattere allo Spirito Santo numero 423",,,Cancelliere,al Porto di Venezia,",",,,,56,page_56_semantic.csv,government,423.0,,DORSODURO,,False,45.42863999109012,12.3302353210817,Santa Maria del Rosario,DORSODURO,,,exact_sestiere_direct,"num=423, sestiere=DORSODURO (direct), single door",1,False
